idx,elevation,slope,aspect,tri,ndvi_min,ndvi_median,ndvi_mean,ndvi_max,evi_min,evi_median,evi_mean,evi_max,ndwi_min,ndwi_median,ndwi_mean,ndwi_max,prec_min,prec_median,prec_mean,prec_max,prec_sum,lst_min,lst_median,lst_mean,lst_max,is_fire
1904,241.0,89.9597396850586,341.5650634765625,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,True
1905,230.0,89.98726654052734,216.86990356445312,,0.16331339496102953,0.47990155865463496,0.402826612064497,0.5652648825778264,0.21081941129673828,0.24147610005778916,0.26936670367712706,0.35580459967685385,0.09661373636885405,0.09661373636885405,0.09661373636885405,0.09661373636885405,0.0,0.0,0.0,0.0,0.0,301.86,304.96000000000004,304.605,306.40000000000003,True
1902,287.0,89.98455810546875,75.96376037597656,,0.02009769713886954,0.4258175559380379,0.36647474724932555,0.5585197934595526,0.0778799351000542,0.23405865657521288,0.2292668840723913,0.320099069348544,-0.020252561353347645,0.09987599333599233,0.10224313261331927,0.22167182662538698,0.0,0.0,0.5544872074336796,12.020346641540527,50.458335876464844,292.34000000000003,301.46,301.41927272727276,313.74,True
1903,222.0,89.96998596191406,315.0,,0.006962435233160665,0.36617661322642164,0.36915302648732545,0.5942303144951526,0.03757427472911601,0.23961265104090812,0.26857806066460577,0.439212807606264,-0.07603907297452592,-0.0003944447726391959,0.06889549685653659,0.424089764140142,0.0,0.0,0.6239491976224459,10.26077938079834,24.33401870727539,295.2,304.34000000000003,304.5089655172414,314.52,True
1906,652.0,89.99800109863281,311.1859130859375,,-0.006426315216207403,0.5029139526911209,0.4254245834257677,0.6063144329896907,-0.03831417624521076,0.25920116305761726,0.2503304709664268,0.34860889860334154,0.05647263249348398,0.1805882352941176,0.1580119114772589,0.22390141827481982,0.0,0.0,0.8387070723942348,14.431333541870117,76.32234358787537,289.72,300.55,299.9216666666667,309.66,True
1907,1520.0,89.99895477294922,43.00212097167969,,0.10367744793974297,0.5116402543554841,0.48042974784308684,0.6077199281867146,0.12851493848857642,0.25828613750396784,0.2648509479043733,0.35272591739233555,-0.0033320992225102253,0.01960471325748784,0.04184949295101162,0.13152064451158102,0.0,0.0,0.6366577882033128,9.812230110168457,57.935858726501465,288.26,298.40000000000003,298.02415094339625,307.74,True
1908,197.0,89.98908233642578,120.96376037597656,,0.12250282698831508,0.48511390667506926,0.44785180859691875,0.7437596642368014,0.1736005668589938,0.2988960127505712,0.33266724534451614,0.5886569460470645,-0.038612199216564065,0.0770380939145127,0.10729206356824267,0.33114350236091156,0.0,0.0,0.36216479605370827,9.467456817626953,32.95699644088745,291.1,305.63,304.6169444444444,316.56,True
1909,1390.0,89.9979476928711,79.77783203125,,0.08346694331792891,0.5137647479442259,0.4235234629439597,0.6208821887213847,0.08595108973703057,0.2436665655339806,0.24286560256002312,0.38063941945642493,-0.03033528472591802,0.08631319358816275,0.06188010345500694,0.13256227758007114,0.0,0.0,0.3772061054523175,10.836490631103516,34.32575559616089,288.0,297.22,297.4209230769231,306.98,True
1910,920.0,89.99934387207031,277.380615234375,,0.0600706713780919,0.4179640718562874,0.3902662036246271,0.5565137049584231,0.1740808277850812,0.2311356819384815,0.2336919493753496,0.3135084492869287,-0.061843070153996614,-0.03596908373790781,-0.029228826678354056,0.02613480055020631,0.0,0.0,0.6021773107759245,14.52775764465332,54.79813528060913,283.88,298.02,297.5617777777778,307.02,True
1911,1493.0,89.99923706054688,198.43495178222656,,0.013041717294451197,0.6070098669985051,0.5467039471986512,0.723916532905297,0.08536585365853663,0.28298938371528715,0.28127470110634795,0.35732507908432265,0.06518847006651887,0.18731716843221183,0.20140881677196923,0.3217078841682519,0.0,0.0,0.5644821387070876,10.036967277526855,51.36787462234497,283.04,293.70000000000005,293.7789473684211,299.38,True
1912,625.0,89.99901580810547,214.91940307617188,,0.03806847215125191,0.6406844106463878,0.6157613740245944,0.768334475668266,0.09853845645129293,0.32884845213770764,0.32111370950346935,0.44191431879583176,0.18207866631935396,0.2578600857255829,0.2670417763389425,0.43189427312775325,0.0,0.0,0.7299048926804091,11.905050277709961,66.42134523391724,289.72,298.7,298.2470588235294,305.64,True
1913,219.0,89.96998596191406,45.0,,,,,,,,,,,,,,0.0,0.0,0.11715350252516726,3.670809745788574,5.506214618682861,,,,,True
1914,309.0,89.98576354980469,116.56504821777344,,0.09064469219583138,0.6351713859910582,0.5863974902814235,0.743188923626619,0.13516118151592552,0.3869742990654205,0.37809039877267503,0.5721949038891372,0.1792600312662845,0.24989302524604196,0.24614841344775193,0.3092921838309292,0.0,0.0,0.49449391679449395,16.25627326965332,44.99894642829895,292.3,301.95000000000005,303.1751515151515,318.94,True
1915,303.0,89.98726654052734,53.130104064941406,,-0.0011583011583011736,0.3779475223956089,0.34372702362542545,0.5853232382061736,-0.0089910089910091,0.19135793533737389,0.18734137402694423,0.34625785703844464,-0.11586206896551725,-0.05556850237814635,-0.013401583848340207,0.19965934897804696,0.0,0.0,0.7186366489955357,11.864287376403809,65.39593505859375,288.88,303.84000000000003,303.2558208955224,318.8,True
1916,317.0,89.97986602783203,341.5650634765625,,0.021956087824351274,0.46707004887130554,0.3875309292929327,0.5067658998646819,0.08412358519424887,0.2871364817811779,0.2741522168464281,0.3363929628521068,0.09748778187430336,0.09748778187430336,0.09748778187430336,0.09748778187430336,0.0,0.0,0.0,0.0,0.0,303.56,311.5,312.0692307692307,321.16,True
1917,305.0,89.98408508300781,180.0,,-0.023253339009205592,0.385022026431718,0.29806791692480317,0.5625603087809585,-0.2387717189378212,0.20767766961867817,0.17218341059688066,0.331961767605332,-0.08560405112129252,0.039848197343453545,0.06449555257656527,0.2846531184302733,0.0,0.0,0.7787006474748442,13.45947551727295,61.517351150512695,290.18,300.56,299.89658536585364,308.42,True
1920,1632.0,89.99854278564453,151.96615600585938,,0.01417738212990438,0.6170487568614789,0.5567467026332149,0.9497907949790796,0.030002790957298353,0.28598298362690877,0.27455722913780384,0.3981404028054823,-0.09689922480620151,0.13741749276836535,0.1396167185429481,0.34468085106382984,0.0,0.0,0.545409653212998,11.770092964172363,49.63227844238281,288.04,296.58,296.4393333333334,304.2,True
1921,789.0,89.9981460571289,216.70285034179688,,0.018862230270107153,0.5768488878786417,0.446402502685517,0.7509803921568627,0.08365120792344244,0.28172740050696976,0.2836551341030975,0.4735970107163,0.08732394366197185,0.17430813713341597,0.1579530046120113,0.2270606531881804,0.0,0.0,0.4327935685916823,10.302753448486328,21.20688486099243,289.7,298.63,299.105,306.7,True
1918,867.0,89.9994888305664,131.07728576660156,,-0.0038572129882880634,0.5137046861184792,0.479388699165772,0.6082836082836084,-0.036385287112992486,0.24700396901853494,0.24640079210860016,0.3527916092806441,0.10929648241206029,0.21683067801031558,0.2104829596098716,0.2710223835450696,0.0,0.0,0.8673872371296306,15.008747100830078,78.93223857879639,285.72,297.08,297.24864864864867,305.7,True
1919,214.0,89.98199462890625,261.8699035644531,,-0.001820218426211178,0.32984879596789246,0.320501125318069,0.7087725567268179,-0.0100556930693071,0.2511627906976745,0.27628432671425146,0.6372895514715332,-0.07930291756412768,-0.019469026548672552,0.10377988418115401,0.47369509043927643,0.0,0.0,0.615547470557384,12.092360496520996,48.01270270347595,291.3,302.99,303.2255172413793,314.52,True
1922,218.0,89.97816467285156,30.963756561279297,,0.017457026285867174,0.4615464010779166,0.4210938465016086,0.6333333333333334,0.06874934148140344,0.2453593325152958,0.2557846797421807,0.4195475113122172,0.014055751864939164,0.08691099476439793,0.10126472951814333,0.17009199451947543,0.0,0.0,0.8438952912341108,15.919803619384766,76.79447150230408,290.58,300.74,299.3648,304.06,True
1923,1592.0,89.99874114990234,30.379127502441406,,-0.012784628186700982,0.5187986122768731,0.4311709354642382,0.8312465977136637,-0.051327218611431774,0.2897865802951799,0.24805417972091964,0.38978068532234356,0.04647676161919038,0.0945716451357583,0.1131741880812151,0.21707670043415336,0.0,0.0,0.49290531873703003,16.50287437438965,31.545940399169922,289.54,298.35,298.64130434782606,308.36,True
1924,3873.0,89.9988784790039,228.5763397216797,,,,,,,,,,,,,,0.0,0.0,1.610407042503357,15.503886222839355,32.20814085006714,,,,,True
1925,1004.0,89.99838256835938,233.27589416503906,,-0.008202099737532815,0.4234642497482377,0.3638839862178095,0.6272155517438538,-0.05288766659614976,0.27246010041226165,0.2486996901899785,0.41397125862892364,0.002126905352711865,0.10457516806778719,0.11404025019268646,0.21158798283261804,0.0,0.0,0.8884571053479847,15.875617980957031,50.64205500483513,285.7,297.55,297.59761904761905,306.64,True
1928,935.0,89.99921417236328,313.99493408203125,,-0.014177580199447287,0.48502374369589385,0.39036222408016286,0.6904332129963899,-0.06632194244604306,0.25390865084518643,0.22512373058192875,0.3793634864884238,0.03862469301183302,0.09819105963552774,0.09405411995208639,0.14120966752545705,0.0,0.0,0.9965484424952477,17.336164474487305,62.7825518772006,286.24,299.84000000000003,299.9528888888889,311.12,True
1929,4117.0,89.99935913085938,138.6522216796875,,,,,,,,,,,,,,0.0,0.0,1.321526295099503,15.914236068725586,51.539525508880615,,,,,True
1926,1751.0,89.99901580810547,221.22772216796875,,-0.021186950764415558,0.47507629704984744,0.36464400094544724,0.6080156402737048,-0.06384213580963437,0.2498564043653073,0.22534949387245778,0.33320031923383886,0.030016990749480776,0.13687959047407083,0.1413339517674715,0.2600445245415033,0.0,0.0,0.3593758881747068,11.168455123901367,32.703205823898315,283.0,297.71000000000004,295.86794117647054,306.5,True
1927,292.0,89.99153137207031,266.1859130859375,,0.0012825445684237539,0.19668328295498966,0.21511574249411114,0.4605394605394606,0.007928327915642608,0.14175837252845847,0.12858187864289233,0.19205132477920345,-0.021419009370816654,-0.01583008611917116,-0.01583008611917116,-0.010241162867525667,0.0,0.0,0.7429869969685873,13.37376594543457,13.37376594543457,290.08,294.68,293.8342857142857,297.40000000000003,True
1932,1857.0,89.99945831298828,263.92755126953125,,,,,,,,,,,,,,0.0,0.0,0.5401364675787992,19.334638595581055,46.45173621177673,,,,,True
1933,0.0,0.0,,,-0.0011198208286673677,0.4378871861754158,0.35529199524318217,0.541033434650456,-0.004948657676605024,0.2411162573463589,0.22648859739345256,0.3661170340406568,0.02590378593794477,0.0999436088422718,0.08527931387982543,0.11532625189681336,0.0,0.0,0.4070185776595231,7.570237636566162,37.0386905670166,291.14,294.24,294.1176470588236,298.56,True
1930,625.0,89.99883270263672,330.84307861328125,,0.020787527483509937,0.3625926380345629,0.34065326425833226,0.5530726256983239,0.07631907242973522,0.17948593577485888,0.18274832283697082,0.2744144330608162,-0.15590711916305183,-0.054297234025284205,-0.016055884566522783,0.28850763214330777,0.0,0.0,0.6979271050157219,11.889240264892578,60.7196581363678,287.78000000000003,302.66,301.83746478873235,312.98,True
1931,0.0,0.0,,,0.004440320763470103,0.356029163400595,0.267905147709802,0.41790503805726714,0.019807248861822384,0.20830890685827627,0.18273433135902703,0.2791869472818263,0.020044543429844117,0.05844155844155847,0.06294734373923362,0.1396591198168405,0.0,0.0,0.49646303679916887,9.201321601867676,45.178136348724365,292.94,295.3,295.2742857142857,297.74,True
1934,205.0,89.9923095703125,295.01690673828125,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,True
1935,763.0,89.99928283691406,188.13009643554688,,-0.012447597549177746,0.5810564078539088,0.4965727762743151,0.654176424668228,-0.08808763121862197,0.2937944162718338,0.25870464371756724,0.3554604624402172,0.08069414316702817,0.1315729047072331,0.14066869548120056,0.22028262676641736,0.0,0.0,0.3742822453945498,17.35297393798828,29.568297386169434,285.86,297.85,297.25416666666666,306.56,True
1936,918.0,89.99739074707031,195.46121215820312,,-0.0004535833081342107,0.3072261072261072,0.3220384865590096,0.9717964438994482,-0.002069536423840834,0.21234567901234566,0.17953757011120075,0.300821722043587,-0.14399787064146927,-0.02193512661197977,-0.0494104825162036,-0.009773806199385579,0.0,0.0,0.4584453079055567,10.358464241027832,27.96516378223896,,,,,True
1937,232.0,89.98713684082031,315.0,,0.020487513085090458,0.4637595757218621,0.3622509091979128,0.5602027883396705,0.07460654577138807,0.2872472443244033,0.2555611030496507,0.35041235304439383,0.019268110530246487,0.1527171666759427,0.12905151753250732,0.21274601686972824,0.0,0.0,0.6069568172915951,11.544617652893066,55.233070373535156,292.28000000000003,299.39,298.35727272727274,302.48,True
1942,1019.0,89.99905395507812,137.41102600097656,,0.13271028037383173,0.51961375980688,0.43571640057656913,0.5655133295519001,0.15833467288217323,0.22746865203761757,0.2284540507800815,0.30308363841171504,-0.04699886749716875,0.0010881392818281556,0.034317593188434886,0.21028377395100656,0.0,0.0,0.09750661422621529,4.432993412017822,5.16785055398941,292.84000000000003,303.48,303.08750000000003,312.12,True
1943,231.0,89.96998596191406,45.0,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,True
1938,326.0,89.98993682861328,161.56504821777344,,-0.0160674514794782,0.5803306485799068,0.4971497146611498,0.6941260744985672,-0.1008587976832434,0.3148141325571971,0.27941734370679766,0.3958355541342429,-0.05087483176312247,0.11945780707748052,0.0945414973328187,0.17094682230869004,0.0,0.0,0.3436792709015228,8.482477188110352,31.274813652038574,288.62,303.37,301.41294117647067,311.84000000000003,True
1939,220.0,89.97986602783203,198.43495178222656,,0.048291936776167256,0.3061694290976059,0.37191476235281345,0.7070097138356524,0.1630677825336996,0.2553166164100936,0.29839412656314074,0.5078110006525159,-0.01727240014393666,0.1788800209906365,0.1530451782109066,0.30599520383693046,0.0,0.0,0.4203307998012489,20.792512893676758,29.843486785888672,293.52,304.74,304.9924590163935,314.02,True
1940,902.0,89.99851989746094,8.695503234863281,,0.027134348113831953,0.5438596491228069,0.47376101410277327,0.721478648820905,0.09447626571861238,0.25881320784814166,0.2803502616306901,0.407252842135559,0.04790257104194856,0.12124352331606215,0.13540912915537567,0.32489683631361754,0.0,0.0,0.578460150367611,13.7806978225708,52.639873683452606,292.24,303.28,303.14727272727276,311.28000000000003,True
1941,0.0,0.0,,,0.049748582432866145,0.5083875983354493,0.4692735077840431,0.9716535433070866,0.09393346379647755,0.22302158273381295,0.23508114436437247,0.38184694482894993,0.009776680045281417,0.10821806346623275,0.1431498322867858,0.3730631704410011,0.0,0.0,0.5836835588727679,10.646042823791504,53.115203857421875,287.12,290.4,290.8254545454545,293.76,True
1944,700.0,89.99840545654297,195.255126953125,,-0.05745956339780563,0.5502392344497608,0.4745124350654621,0.6609589041095891,-0.5564683974148311,0.2692367722803184,0.2289240836455785,0.40182722237943164,0.0323581560283688,0.11470708725932001,0.14738530031539204,0.4083327706124654,0.0,0.0,0.9152846598363185,14.573121070861816,83.29090404510498,289.52,296.85,296.258888888889,302.54,True
1945,0.0,0.0,,,0.01849035459857521,0.5180232119089647,0.46326847928459325,0.6433007985803018,0.07213790519018175,0.26774814835978566,0.2565733385078622,0.38242097147262916,0.012877939529675232,0.09214096979218739,0.14107562908064025,0.4449659348978048,0.0,0.0,0.4494810325128061,26.655729293823242,36.40796363353729,282.42,297.26,295.4676712328767,304.5,True
1946,554.0,89.98726654052734,180.0,,0.03081711112467199,0.4228855721393035,0.37004611964868833,0.5645161290322581,0.11034627712679321,0.21395367316937505,0.2082846121029305,0.28933474128827874,-0.018627450980392212,0.0546199374480383,0.06901775656216062,0.1890620405763011,0.0,0.0,0.8387070723942348,14.431333541870117,76.32234358787537,289.32,300.1,299.6204255319149,309.24,True
1947,259.0,89.96817016601562,270.0,,-0.004847016055740655,0.434254259783876,0.3393221539240061,0.5759145354483651,-0.029772981019724476,0.24433224726115016,0.21670982304905773,0.3322377021626265,0.12165898617511524,0.12165898617511524,0.12165898617511524,0.12165898617511524,0.0,0.0,0.0,0.0,0.0,,,,,True
1948,522.0,89.99842834472656,128.99099731445312,,-0.005066854327938061,0.4623552123552124,0.42032849535582284,0.5799192152336987,-0.03058623619371282,0.2083246963227063,0.17662724388617235,0.22540120265042707,-0.10665638653302488,-0.026974951830443128,-0.03641134591003751,0.0490421455938697,0.0,0.0,0.2850239740477668,14.726021766662598,20.52172613143921,287.2,300.97,300.6110344827586,313.6,True
1949,238.0,89.98726654052734,143.13009643554688,,,,,,,,,,,,,,0.0,0.0,1.1201422983600247,11.771297454833984,34.72441124916077,,,,,True
1950,1460.0,89.99735260009766,43.31531524658203,,-0.022990714056996434,0.6254114549045424,0.42771465992040625,0.7658942364824718,-0.2129300118623958,0.29253468194682875,0.2335319478525366,0.3643290043290042,-0.034365325077399374,0.1492745022799412,0.10708110110036635,0.19098856758574312,0.0,0.0,0.7984019681519153,15.761384963989258,40.71850037574768,287.8,296.98,296.7303225806451,306.52,True
1951,195.0,89.98234558105469,146.3099365234375,,,,,,,,,,,,,,0.0,0.0,0.3754731946521335,21.761457443237305,27.034070014953613,,,,,True
1954,1419.0,89.99927520751953,186.1964111328125,,,,,,,,,,,,,,0.0,0.0,0.664286043323662,14.876269340515137,57.7928857691586,,,,,True
1955,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.25161782463828286,7.502458572387695,22.89722204208374,,,,,True
1952,822.0,89.98199462890625,45.0,,0.344638403990025,0.39993662542244807,0.39415504183482075,0.447228144989339,0.17181391712275215,0.21420881244783885,0.21533167548780402,0.27953621643233156,-0.04891596488084571,-0.031737506529132715,-0.028373682674623254,-0.001103752759381879,0.0,0.0,0.6571308130241302,12.948591232299805,54.54185748100281,286.96,298.98,298.22549019607845,306.84000000000003,True
1953,1461.0,89.9988784790039,66.13982391357422,,0.6108343711083437,0.643945545288459,0.643945545288459,0.6770567194685745,0.450951549140388,0.48158370715098886,0.48158370715098886,0.5122158651615897,,,,,0.0,0.0,0.5725331830454397,26.837871551513672,52.10051965713501,,,,,True
1958,276.0,89.97152709960938,26.565052032470703,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,,,True
1959,225.0,89.9597396850586,71.56504821777344,,,,,,,,,,,,,,0.0,0.0,0.5762736351935418,8.353878021240234,52.440900802612305,292.72,298.48,298.3588888888888,302.90000000000003,True
1956,1333.0,89.99921417236328,267.87890625,,0.05991461798910645,0.5917312282231675,0.41677267567663706,0.7030075187969925,0.13570285409442523,0.2641705682246327,0.26624370994876007,0.41020682987465906,0.07750896057347668,0.1574239713774597,0.1659037403114709,0.250907890392869,0.0,0.0,0.7577954973493304,17.999061584472656,26.522842407226562,289.72,295.56000000000006,295.815,303.38,True
1957,1548.0,89.99915313720703,49.85309600830078,,-0.07656917515609592,0.5005032968730616,0.3660456424064322,0.6477181745396317,-0.6461453133666119,0.2127279453454084,0.15417495638759118,0.34571706683971454,-0.051612903225806396,0.06645707797752762,0.14249319696951154,0.4042195864385431,0.0,0.0,0.7178661962513064,15.16489028930664,43.78983797132969,285.92,298.44,298.5490476190476,307.76,True
1964,407.0,89.9994125366211,239.66783142089844,,-0.004102283604539864,0.3819444444444445,0.36883280801654855,0.5773584905660377,-0.026014568158168636,0.16648531011969533,0.1522209145867336,0.20705437901848955,-0.06945681211041854,-0.032971937334353434,0.033580560193457974,0.3710466867469879,0.0,0.0,0.2850239740477668,14.726021766662598,20.52172613143921,288.12,300.59000000000003,299.7093103448276,311.56,True
1965,1478.0,89.9990234375,195.10110473632812,,,,,,,,,,,,,,0.0,0.0,0.7785335606422977,14.225666046142578,53.71881568431854,,,,,True
1962,1316.0,89.99900817871094,273.57635498046875,,0.06698564593301433,0.42970515460230885,0.3984685358817328,0.6287303995953464,0.1039796992015844,0.24316645347803223,0.23920881727508514,0.33168500016819724,-0.13498233215547703,0.011961629368999777,0.027808364667543228,0.22312045270816486,0.0,0.0,0.6596288941123268,11.060086250305176,36.27958917617798,286.58,298.40000000000003,298.28195121951217,306.98,True
1963,1800.0,89.99880981445312,209.67849731445312,,0.11777417612101568,0.528659957193255,0.4367826411679148,0.5720364741641336,0.1630028413339315,0.2872994968033689,0.28383320574360255,0.3977309880337409,0.15420665030127204,0.24066971386134806,0.24066971386134806,0.32713277742142405,0.0,0.0,0.45463429440508835,26.339664459228516,41.37172079086304,,,,,True
1966,2761.0,89.9994888305664,13.924774169921875,,,,,,,,,,,,,,0.0,0.0,0.3336839261262313,17.48625946044922,23.02419090270996,,,,,True
1967,938.0,89.95498657226562,135.0,,0.17050346247426537,0.5758881351629599,0.5471968232298211,0.7073170731707317,0.17790782110973474,0.20938632877858337,0.22786647793085915,0.3090413478275149,-0.0008568980291345575,0.09649122807017547,0.102103244892503,0.1939571150097466,0.0,0.0,0.31652498769236137,21.390159606933594,28.803773880004883,,,,,True
1960,233.0,89.9597396850586,288.4349365234375,,-0.047567702069423054,0.2597898758357211,0.2943878992986722,0.5619047619047618,-0.17080652847271824,0.2603697024346258,0.21800786129461694,0.3232246924239154,0.04476119029757439,0.09957784951576862,0.10206820198400224,0.15200602750047093,0.0,0.0,0.41917535236903597,23.473819732666016,23.473819732666016,286.3,295.56,295.2426666666667,299.68,True
1961,734.0,89.9942398071289,185.19442749023438,,0.09332179431703444,0.6775100712086289,0.6505813731817887,0.7901033170201195,0.2021117081094589,0.3152802515156037,0.32209856099454764,0.4206932353645875,0.11895708853883753,0.1936451761573988,0.2064543064305794,0.3285280728376328,0.0,0.0,0.3896514111822778,7.7242608070373535,35.45827841758728,,,,,True
1970,1206.0,89.99918365478516,345.51824951171875,,0.005343624758794704,0.48061692371821596,0.4455583267074883,0.5326460481099656,0.02577319587628859,0.23627148355626693,0.22696528317531528,0.30903913089336565,-0.002425222312045284,0.068107949893494,0.08171071374463588,0.18762055058741015,0.0,0.0,0.35007728757085027,11.982776641845703,25.90571928024292,282.38,293.1,293.81025641025644,302.3,True
1971,896.0,89.99933624267578,194.4702911376953,,0.38294726466239526,0.44684421067550395,0.45865928359807584,0.5221238938053097,0.1540478531628974,0.24786899918556982,0.229925023994485,0.2965253449631801,-0.026737967914438526,0.04338372175542885,0.05073429027676014,0.2080825451418745,0.0,0.0,0.4742582711306485,13.532634735107422,31.301045894622803,284.74,297.32,296.4297872340426,303.76,True
1974,566.0,89.99614715576172,358.2642822265625,,-0.010038156736131496,0.6570386513916726,0.5933858028541888,0.8150163220892273,-0.0642615558060881,0.3047075845011401,0.27923877086868565,0.43810304362403607,0.22770700636942678,0.2537281581237212,0.28246911270698144,0.4858149779735682,0.0,0.0,0.8595977982321938,12.910244941711426,78.22339963912964,288.84000000000003,297.98,297.37446808510646,304.0,True
1975,300.0,89.97502899169922,281.3099365234375,,,,,,,,,,,,,,0.0,0.0,0.6444752502441407,16.111881256103516,16.111881256103516,,,,,True
1968,859.0,89.99856567382812,253.61045837402344,,-0.008615188257817482,0.45104794717197805,0.4048994590656396,0.5105882352941177,-0.07035525058629366,0.24304151193146295,0.2165096022119575,0.29956317204301064,-0.08327868852459015,-0.02558382884252352,-0.024531911704701276,0.08263069139966271,0.0,0.0,0.6671425326839908,14.195770263671875,60.709970474243164,285.86,297.68,297.8794444444444,307.42,True
1969,1531.0,89.99913024902344,348.5360412597656,,-0.006198971877834885,0.42216170050109597,0.35630505792598366,0.645843580914904,-0.04346593593499005,0.258129731580448,0.22792942460073132,0.3866417869491246,-0.10178453403833443,0.027625255658433222,0.06171403598476192,0.24219997097663618,0.0,0.0,0.9066160304905617,9.734596252441406,66.182970225811,286.08,299.52,299.1730612244898,311.04,True
1972,1663.0,89.99920654296875,195.94540405273438,,-0.05958348405767137,0.5600644515339537,0.3780964514114699,0.9144079885877318,-0.3178585212548928,0.1354184956387593,0.11507402040516347,0.35510553337136336,0.04766467065868264,0.1372258446947243,0.2687756410200652,0.5887899423782086,0.0,0.0,0.7686595550427834,13.626313209533691,36.895658642053604,,,,,True
1973,1267.0,89.99864959716797,178.7811279296875,,-0.0030754387022854687,0.5568347832155174,0.5004312260827856,0.669239250275634,-0.01884561377577413,0.2562662181335783,0.24255326349362025,0.33423565681630196,0.016810758885686856,0.1288723424602539,0.19441282174756877,0.640079365079365,0.0,0.0,0.3745008300948929,25.481060028076172,34.079575538635254,285.24,298.32,296.6273239436619,306.18,True
1976,1732.0,89.99933624267578,36.92976760864258,,,,,,,,,,,,,,0.0,0.0,0.44386644213504733,7.76559591293335,37.28478113934398,,,,,True
1977,3237.0,89.99947357177734,157.97940063476562,,,,,,,,,,,,,,0.0,0.0,0.6392466320711023,14.900633811950684,43.46877098083496,,,,,True
1980,316.0,89.98751831054688,168.6900634765625,,,,,,,,,,,,,,11.518176078796387,11.518176078796387,11.518176078796387,11.518176078796387,23.036352157592773,,,,,True
1981,1267.0,89.99819946289062,241.2602081298828,,0.00799512677986756,0.399625098388924,0.3881559090322657,0.5165125495376486,0.04231823311301013,0.20390254143852365,0.19573401338784152,0.25514089870525525,-0.1566591422121896,-0.1112984822934233,-0.07472082933968355,0.07423580786026197,0.0,0.0,0.573618281018603,8.424847602844238,52.19926357269287,287.32,299.44,299.07814814814816,309.18,True
1978,268.0,89.98726654052734,36.869895935058594,,0.2696756634157405,0.5575527134462496,0.54255012321616,0.6733763767565516,0.22544926483935376,0.32470560802145276,0.3223771112109426,0.3897943480693901,-0.013937867338371072,0.0743512974051896,0.07252321659074751,0.2071232876712329,0.0,0.0,0.7462324220533636,18.851465225219727,67.90715040685609,295.16,307.42,307.1578461538462,315.6,True
1979,1631.0,89.99858093261719,277.0457763671875,,,,,,,,,,,,,,0.0,0.0,0.42002984751825745,19.321372985839844,19.321372985839844,,,,,True
1982,1551.0,89.9983139038086,158.19859313964844,,0.04558568955568378,0.483912483912484,0.4418700423749434,0.5264172772849981,0.13302649303996406,0.2375279225614296,0.23863770369278955,0.34534127843986995,0.07127771911298837,0.08660194174757281,0.11782661296582367,0.2410656270305393,0.0,0.0,0.48771988428556,10.78303050994873,44.38250946998596,289.18,292.84000000000003,293.3755555555556,300.54,True
1983,0.0,0.0,,,,,,,,,,,,,,,0.0,0.0,0.26032232186373544,5.2353949546813965,17.70191788673401,,,,,True
1984,1952.0,89.9989013671875,119.43849182128906,,0.006258586475347263,0.46427377513906726,0.45648109334094544,0.7577060931899641,0.031157382779846456,0.23361144324917466,0.2754177715380717,0.46177075032504294,-0.2592592592592593,0.1472280899587638,0.12742752119430104,0.4671711551302025,0.0,0.0,0.4596149240221296,11.822216987609863,25.738435745239258,285.44,296.2,296.247,305.32,True
1985,590.0,89.99829864501953,195.52410888671875,,0.312008123889312,0.6292438154307662,0.588685958980719,0.7250409165302782,0.24298466834794444,0.34093468385851383,0.34481066052641557,0.4957660312604917,0.1702697138151122,0.21768953888329226,0.2237563649247989,0.26910873954427456,0.0,0.0,0.3602748021974668,8.324875831604004,32.78500699996948,,,,,True
1986,495.0,89.99667358398438,130.76361083984375,,0.29384376616658037,0.4542320730770515,0.4547617580361252,0.6166587789872219,0.22789048650778015,0.254792978661194,0.2664878384360094,0.32969226302801574,0.009945199918814668,0.11501215521040149,0.09189733712007768,0.12761983814069308,0.0,0.0,0.8572178233753551,15.401023864746094,47.14698028564453,290.42,302.66,302.4569230769231,309.68,True
1987,1030.0,89.99755859375,77.82854461669922,,0.0007422903029894736,0.5348985825068835,0.481272348275425,0.6478209658421672,0.005700663349917613,0.25711596827623356,0.247704170689842,0.3386655137627901,-0.06850025947067984,0.017627118644067827,0.04016762968416055,0.21977298897845043,0.0,0.0,0.4733279825566889,18.14459800720215,43.07284641265869,281.94,299.28000000000003,297.054647887324,309.7,True
1990,1090.0,89.99884796142578,173.774169921875,,0.10732538330494037,0.5797840738504776,0.5486317146584688,0.6384241770102536,0.2211431580179021,0.30474056791915005,0.3087506818025995,0.40441679201422115,0.0008019246190857918,0.12056493610519264,0.11447950905391646,0.1880258266484054,0.0,0.0,0.3937431573867798,11.335875511169434,28.349507331848145,284.26,293.78000000000003,294.57804878048785,303.26,True
